platform,review,rating,tanggal,sentiment,review_clean,aspect_index,aspek
Kredivo,"alhamdulillah,,, pakai kredivo sangat membantu yaa, dengan jangka waktu sebulan tanpa bunga itu bagus, kan ada aplikasi yg cuman seminggu,,, jadi pas bngttt lahhh pakai kredivo dulu sebelum jatuh tempo sdh di bayar",5,2026-02-25 3:57:18,Positif,alhamdulillah bantu jangka waktu bulan bunga bagus minggu dulu belum jatuh tempo bayar,2,Penolakan Pengajuan & Batas Limit
Kredivo,"Alhamdulillah,pinjam uang di kredivo, sangat mudah tenor panjang bunganya kecil, kredivo sangat membantu dalam ke unganan saya...",5,2026-03-20 20:38:05,Positif,alhamdulillah pinjam uang mudah jangka waktu panjang bunga kecil bantu unganan,0,Kecepatan Pencairan & Kemudahan
Kredivo,Alhamdulillah.. GK sia2 pake kredivo mau pinjem dana proses nya cepat n bunganya kecil .. belanja di Indomart n Alfamart cepat kredit laptop di erablue 12 x bayar krna sy bayar nya bagus dpt potongan 1 bln angsuran jadi 11 x .. makasih kredivo sangat mbantu sekali ..top dh pokonya,5,2026-02-24 12:49:10,Positif,alhamdulillah tidak kamu pinjam dana proses cepat bunga kecil belanja indomart alfamart cepat kredit laptop erablue x bayar bayar bagus potong bulan angsur x terima bantu sekali top pokok,0,Kecepatan Pencairan & Kemudahan
Kredivo,Alhamdulillah....ternyata kredivo bisa melayani pinjaman tunai....kemarin tanggal 10 baru pencairan prosesnya sangat mudah karena sudah memiliki akun di kredivo...karena sebelumnya sudah 2x kredit hp di erafone melalui kredivo...Alhamdulillah lancar...ketika pencairan dibantu oleh kak N...n yg selalu standby membantu jika ada kendala... terimakasih kredivo 😊🙏🏻🙏🏻,5,2026-03-12 12:45:25,Positif,alhamdulillah nyata layan pinjam tunai kemarin tanggal baru cair proses mudah milik akun belum x kredit handphone erafone alhamdulillah lancar cair bantu selalu standby bantu kendala terima,0,Kecepatan Pencairan & Kemudahan
Kredivo,"allhamdulillah, kredivo sangat bermanfaat dan berguna untuk kebutuhan untuk kehidupan. terimah kasih kredivo limit sudah naik 10 juta,semoga berkah 🥰",5,2026-05-27 15:13:58,Positif,allhamdulillah manfaat butuh hidup terimah batas pinjam naik juta moga berkah,0,Kecepatan Pencairan & Kemudahan
Kredivo,Allhamdulillah...berhasil LG pengajuan pinjaman ku Mudah dan cpt prosesnya..rendah bunganya..dan nyata hasilnya..terima kasih Kredifazz..sukses sllu..,5,2026-05-02 15:06:31,Positif,allhamdulillah hasil aju pinjam mudah cepat proses rendah bunga nyata hasil terima kredifazz sukses selalu,0,Kecepatan Pencairan & Kemudahan
Kredivo,"aman, nyaman, keren sih kredivo ok",5,2026-05-22 5:35:42,Positif,aman nyaman keren oke,0,Kecepatan Pencairan & Kemudahan
Kredivo,"amat sangat membantu buwat kebutuhan mendesak , dari pada harus pinjam ke tetangga , itupun belum tentu bisa bantu 😁🤭,,,trimakasih untuk kresivo.",5,2026-05-16 15:05:37,Positif,bantu butuh desak pinjam tetangga belum bantu terima kresivo,0,Kecepatan Pencairan & Kemudahan
Kredivo,"ambil pinjaman dan paylaternya mudah, semoga aja konsisten ya kredivo",5,2026-05-08 2:16:39,Positif,ambil pinjam paylaternya mudah moga konsisten,3,"Penagihan, Bunga & Cicilan Bulanan"
Kredivo,"Aneh aja kenapa limit turun drastis, padahal bayar gak telat.. Apa karena udah berapa bulan gak ambil pinjaman. jadi gak nyaman pakai",1,2026-05-28 15:24:33,Negatif,aneh batas pinjam turun drastis padahal bayar tidak lambat apa berapa bulan tidak ambil pinjam tidak nyaman,2,Penolakan Pengajuan & Batas Limit
Kredivo,"Aneh banget, saya pengguna kredivo lebih dari 5 tahun, pembayaran selalu tepat waktu belum pernah sampai jatuh tempo, sering belanja hampir setiap bulan ada, tapi limit di kurangi kredit skor turun jadi B jadi males make kredivo mending tiktok shop mantap",3,2026-02-12 6:05:01,Negatif,aneh lebih tahun bayar selalu tepat waktu belum pernah jatuh tempo sering belanja hampir tiap bulan batas pinjam kurang kredit skor turun b malas make mending tiktok shop mantap,2,Penolakan Pengajuan & Batas Limit
Kredivo,"aneh kenapa limit paylater gk mau naik mentok 100k saja, upgrad juga gk bisa2",1,2026-05-12 11:41:50,Negatif,aneh batas pinjam bayar tidak naik mentok k upgrad tidak,2,Penolakan Pengajuan & Batas Limit
Kredivo,"Aneh limit ada,cicilan udah lunas mau ngambil lagi malah di tolak,gamau untungkah ini apk",5,2026-03-16 18:53:04,Negatif,aneh batas pinjam cicil lunas ambil malah tolak tidak untung,2,Penolakan Pengajuan & Batas Limit
Kredivo,aneh ni pihak kredivo anak saya jadi korban padahal sudah bayar ni malah di tagih terus teror segala macam bayar sesuai yg di tertera aplikasi,1,2026-06-08 12:10:22,Negatif,aneh pihak anak korban padahal bayar malah tagih teror segala macam bayar sesuai tera,2,Penolakan Pengajuan & Batas Limit
Kredivo,"aneh, selalu di tolak saat pengajuan data",1,2026-05-19 8:50:02,Negatif,aneh selalu tolak aju data,2,Penolakan Pengajuan & Batas Limit
Kredivo,"angsurannya dari awal sampe akhir sama setiap bulan...tidak seperti aplikasi lain tagihan awal sangat besar... KREDIVO THE BEST, kredivo pinjol terbaikkkkkkkk,sangat membantu...",5,2026-06-04 17:35:43,Positif,angsur awal akhir sama tiap bulan tidak tagih awal besar the best pinjam online terbaikkkkkkkk bantu,3,"Penagihan, Bunga & Cicilan Bulanan"
Kredivo,angsurannya udah lunas mau ambil lagi susah aneh,1,2026-05-19 5:50:32,Negatif,angsur lunas ambil susah aneh,2,Penolakan Pengajuan & Batas Limit
Kredivo,apa an naik limit!!! limit yang ada aja gak bisa dipakai. jangan donlod kawan.,1,2026-06-05 16:28:57,Negatif,apa an naik batas pinjam batas pinjam tidak jangan donlod kawan,2,Penolakan Pengajuan & Batas Limit
Kredivo,apa saya menang undian tapi hadiah gak di kirim saya gak tau harus isi kupan ya dengan nama dan tandatangan. harus ya di aplikasi pas klam hadiah di kasih petunjuk biar ngisi kupon ya dengan nama dan tanda tanggan elektronik. untuk sisa ya bgus aplikasih ya,1,2026-05-13 13:07:40,Negatif,apa menang undi hadiah tidak kirim tidak tau isi kup nama tanda tangan klam hadiah tunjuk biar isi kupon nama tanda tanggan elektronik sisa bagus aplikasih,1,Keamanan Data & Permasalahan Akun
Kredivo,apa²an baru bikin akun terus gabisa melanjutkan pinjaman harus nunggu 3 bulan lagi...hapus aja apk nya ga guna,1,2026-05-21 18:32:26,Negatif,apa an baru bikin akun tidak lanjut pinjam tunggu bulan hapus tidak,1,Keamanan Data & Permasalahan Akun
Kredivo,"apaan blom dipake limit dadakan hilang pembayar bagus ,lama lama GK bagus juga",5,2026-05-07 5:54:48,Negatif,apa belum batas pinjam dada hilang bayar bagus lama lama tidak bagus,2,Penolakan Pengajuan & Batas Limit
Kredivo,apk bagus bngt sat set,5,2026-05-25 3:04:59,Positif,bagus sat set,0,Kecepatan Pencairan & Kemudahan
Kredivo,apk bagus dan membantu untuk beli hp ketika tdk punya uang cash...,5,2026-05-18 5:09:40,Positif,bagus bantu beli handphone tidak punya uang,1,Keamanan Data & Permasalahan Akun
Kredivo,apk bagus sngat mbantu sekali,5,2026-05-16 3:52:03,Positif,bagus bantu sekali,0,Kecepatan Pencairan & Kemudahan
Kredivo,apk dangat membantu dan terpercaya,5,2026-06-08 19:10:21,Positif,dangat bantu percaya,0,Kecepatan Pencairan & Kemudahan
Kredivo,"Apk gila, gw gabisa login gara2 ganti nomer, dan pas ganti balik mulu dan akun kekunci mulu, giliran telat dendanya seabrek, padahal telat bukan karena gak mau bayar, tapi karena ga bisa login, ini dah 2 bulan lebih",1,2026-04-26 8:52:06,Negatif,gila tidak login gara ganti nomer ganti balik mulu akun kunci mulu gilir lambat denda abrek padahal lambat bukan tidak bayar tidak login bulan lebih,1,Keamanan Data & Permasalahan Akun
Kredivo,"apk ini bagus . tidak sepeerti apk lain ,, belanja juga murah , suku bunga juga rendah. but pastikan membayar krna ini apk resmi",5,2026-04-29 23:26:22,Positif,bagus tidak sepeerti belanja murah suku bunga rendah but bayar resmi,0,Kecepatan Pencairan & Kemudahan
Kredivo,apk ini bagus banget buang pinjaman nya cepat si prosesnya,5,2026-03-21 15:17:41,Positif,bagus buang pinjam cepat proses,0,Kecepatan Pencairan & Kemudahan
Kredivo,apk ini sangat membantu tetapi pengajuan selalu gagal trs,5,2026-05-29 2:48:10,Negatif,bantu aju selalu gagal,2,Penolakan Pengajuan & Batas Limit
Kredivo,"Apk ini sangat merugikan dan menyusahkan, giliran penagihan ajah rajin, diminta buatkan surat pelunasan. lemot, lelet, dan nyebelin. menutup akun saja perlu keluar uang lagi. terlalu sekali rentenir digital ini.",1,2026-04-19 6:28:06,Negatif,rugi susah gilir tagih rajin minta surat lunas lot lelet sebal tutup akun perlu keluar uang terlalu sekali rentenir digital,1,Keamanan Data & Permasalahan Akun
Kredivo,"apk ini udah cukup bagus dan membantu, tapi sayang bgt pinjaman kredifazz saya gak bisa di gunakan. tolong dong aktifkan lagi🙏 padahal saya terakhir pinjam langsung saya lunasi tagihan 2 bulan berjalan.",5,2026-05-10 8:10:18,Negatif,cukup bagus bantu sayang pinjam kredifazz tidak aktif padahal akhir pinjam langsung lunas tagih bulan jalan,2,Penolakan Pengajuan & Batas Limit
Kredivo,"APK KAGAK JELAS!!!! Katanya klo sering belanja bkln scornya bkln naik, buktinya kgk ada naik sma sekali scornya, emng APK KAGAK JELAS!!!!!",1,2026-04-30 6:42:52,Negatif,tidak jelas sering belanja scornya naik bukti tidak naik sama sekali scornya memang tidak jelas,2,Penolakan Pengajuan & Batas Limit
Kredivo,"apk keren sangat membantu kebutuhan finansial di kala lagi butuh bisa langsung mencairkan, proses mudah dan cepatttt, sangat rekomendasi buat temen temen yg bingung mencari dana darurat, kredivo adalah solusi terbaik👍💯",5,2026-02-26 19:20:39,Positif,keren bantu butuh finansial kala butuh langsung cair proses mudah cepatttt rekomendasi teman teman bingung cari dana darurat solusi baik,0,Kecepatan Pencairan & Kemudahan
Kredivo,apk kredivo no 1 di apk pinjaman yg lain .tanpa bunga dan sangat rekomendasi bagt TOP BINTANG 🌟🌟🌟🌟🌟 buat kredivo .hnya saja klu telat 1 hari bunga nya smpe 13 % gde bgtttt Perbaiki klu telat 1 hari jgn dulu kena denda hawatir gguan di saat hari H tsb .... tks,5,2026-02-17 6:56:03,Positif,no pinjam bunga rekomendasi bagt top lambat hari bunga gede baik lambat hari jangan dulu kena denda hawatir gguan hari h sebut tks,3,"Penagihan, Bunga & Cicilan Bulanan"
Kredivo,apk macam apa baru sekali ini daftar malah langsung di tolak nunggu daftar lagi sampai sebulan kocak. dah lah males mending apk lain aja lah padahal gak punya tanggungan pinjol lain,1,2026-05-14 7:53:43,Negatif,macam apa baru sekali daftar malah langsung tolak tunggu daftar bulan kocak malas mending padahal tidak punya tanggung pinjam online,2,Penolakan Pengajuan & Batas Limit
Kredivo,"apk membantu banget serius suka bgt tapi gatau kenapa tbtb skor kredit dr A+ malah turun ke B,bs ditingaktin lg ga pdhl sering belanja lewat sini dan ga pernah telat",5,2026-05-25 8:04:08,Negatif,bantu serius suka tak tau tiba tiba skor kredit a malah turun b ditingaktin tidak padahal sering belanja lewat sini tidak pernah lambat,2,Penolakan Pengajuan & Batas Limit
Kredivo,"apk mengecewakan karena baru aja daftar blm lagi minjam, kata nya dh GK bisa akun Andah GK disetujui untuk apk ini. trus ngampai minta data KLO GK di setujui. tolong data saya di jaga jangan di salah gunakan, karna saya blm minjam sama sekali di apk ini.",2,2026-04-03 4:25:09,Negatif,kecewa baru daftar belum pinjam tidak akun andah tidak tuju ngampai minta data tidak tuju data jaga jangan salah belum pinjam sama sekali,1,Keamanan Data & Permasalahan Akun
Kredivo,apk nya bagus bangt fitur juga jelas dan rinci pencairan nya juga ga lama langsung cair. good job kredivo🫶🏼,5,2026-03-17 12:11:40,Positif,bagus fitur jelas rinci cair tidak lama langsung cair good job,0,Kecepatan Pencairan & Kemudahan
Kredivo,apk nya bgs bngt mudah dan cepat,5,2026-05-17 14:06:30,Positif,bagus mudah cepat,0,Kecepatan Pencairan & Kemudahan
Kredivo,"apk nya sih bermanfaat, limit masih ada terus coba dipakai belanja malah di tolak anehh,, padahal ga ada riwayat telat jatuh tempo",3,2026-01-14 8:22:40,Negatif,manfaat batas pinjam coba belanja malah tolak anehh padahal tidak riwayat lambat jatuh tempo,2,Penolakan Pengajuan & Batas Limit
Kredivo,"apk nya simple, ringan dan mudah di pahami, ngga ada iklan dan jarang ngebag, saat ini setiap transaksi lancar dan cepat smg terjaga slalu, harga sangat terjangkau dan murah, kedepan berharap kredifazz tidak dibatasi 1x transaksi saja, selagi masih ada limite bisa diajukan kembali tks kredivo",5,2026-01-26 23:52:25,Positif,simple ringan mudah paham tidak iklan jarang ngebag tiap transaksi lancar cepat moga jaga selalu harga jangkau murah depan harap kredifazz tidak batas x transaksi limite aju tks,0,Kecepatan Pencairan & Kemudahan
Kredivo,apk pinjaman paling keren kurang dari stu jam dari buat akun langsung cair terimakasih kredivo....,5,2026-05-13 11:54:30,Positif,pinjam paling keren kurang situ jam akun langsung cair terima,0,Kecepatan Pencairan & Kemudahan
Kredivo,apk pinjaman yg sangat membantu dan sangat terpercaya.. semoga kedepannya lebih baik lagi,5,2026-04-09 23:13:44,Positif,pinjam bantu percaya moga depan lebih baik,0,Kecepatan Pencairan & Kemudahan
Kredivo,"apk pinjol merugikan banget,kredit udah lunas 3 tahun lalu dan gak pernah pakek apa2 LG d Kredivo pas di cek di SLIKOJK ada data BI cheking",1,2026-05-26 9:36:55,Negatif,pinjam online rugi kredit lunas tahun tidak pernah apa cek slikojk data bi cheking,2,Penolakan Pengajuan & Batas Limit
Kredivo,"apk sampah ga niat bikin ini data dah lengkap, tapi alasan nya ga masuk akal tidak dapat di proses karna kriteria tidak sesuai saya beri pertanyaan ""dimana ketidak sesuaian nya?"" jawab nya kocar kacir entah kemana apk samaph",1,2026-05-17 0:41:31,Negatif,sampah tidak niat bikin data lengkap alas tidak masuk akal tidak proses kriteria tidak sesuai beri tanya mana tidak sesuai jawab kocar kacir entah mana samaph,1,Keamanan Data & Permasalahan Akun
Kredivo,apk sampah udah mau bayar dari 10 jam lalu sengaja ga bisa semua pembayarannya jadi denda telat nambah 32ribu mending apk yg lain,1,2026-05-25 21:36:02,Negatif,sampah bayar jam sengaja tidak semua bayar denda lambat tambah ribu mending,3,"Penagihan, Bunga & Cicilan Bulanan"
Kredivo,apk sangat bagus bisa bantu untuk kredit,5,2026-05-16 13:25:30,Positif,bagus bantu kredit,0,Kecepatan Pencairan & Kemudahan
Kredivo,"apk sangat bagus, dan semoga pengajuan saya di acc",5,2026-05-16 19:24:08,Positif,bagus moga aju tuju,2,Penolakan Pengajuan & Batas Limit
Kredivo,apk terbagus buat minjam dana,5,2026-05-21 4:21:08,Positif,bagus pinjam dana,0,Kecepatan Pencairan & Kemudahan
Kredivo,"apk terbaik, bunga rendah, sudah nyaman denga apk ini",5,2026-06-05 11:02:29,Positif,baik bunga rendah nyaman,0,Kecepatan Pencairan & Kemudahan
Kredivo,"apk terbaik,mudah dan cepat cair nya",5,2026-05-23 4:57:37,Positif,baik mudah cepat cair,0,Kecepatan Pencairan & Kemudahan
Kredivo,"apk y bagus sangat membantu,. sukses selalu kredivo....",5,2026-05-25 21:36:40,Positif,iya bagus bantu sukses selalu,0,Kecepatan Pencairan & Kemudahan
Kredivo,"apk yg bagus,sangat membantu d saat ak punya bebutuhan yg mendesak,kredivo apk langganan ku udh lama .bunga ringan ,penagihan sangat ramah dan sopan saat lewat jatuh tempo,kredivo paling ok..",5,2026-01-12 19:38:12,Positif,bagus bantu punya bebutuhan desak langgan lama bunga ringan tagih ramah sopan lewat jatuh tempo paling oke,0,Kecepatan Pencairan & Kemudahan
Kredivo,apk yg sangat bagus dan membantu para pengusaha untuk mendapatkan modal dgn bunga yg cukup rendah trimakasih kredivo smoga ada bonus2 yg lain,5,2026-05-06 2:43:48,Positif,bagus bantu usaha modal bunga cukup rendah terima moga bonus,0,Kecepatan Pencairan & Kemudahan
Kredivo,apk yg sangat bagus... dibayar cicilan pas tgl pemakaian.👍👍,5,2026-03-21 7:50:22,Positif,bagus bayar cicil tanggal,2,Penolakan Pengajuan & Batas Limit
Kredivo,"apl.nya kurang bagus, masak mau login lama banget, padahal mau bayar tenor angsuran, kalo gini kan bisa telat",2,2026-05-16 8:26:04,Negatif,apl kurang bagus masak login lama padahal bayar jangka waktu angsur begini lambat,2,Penolakan Pengajuan & Batas Limit
Kredivo,apliasi kredivo ini sangatlah baik dan sangat membantu org yg sedang membutuhkan entah itu pinjaman mendesak maupun barang keperluan pribadi .... tetaplah begini dan selalu begini trs agar semua org dapat menikmati rasa kerja sama yg sebenarnya ... semoga kredivo lancar selalu ... trimakasih,5,2026-02-16 11:05:41,Positif,apliasi baik bantu orang sedang butuh entah pinjam desak maupun barang perlu pribadi tetap begini selalu begini semua orang nikmat rasa kerja sama benar moga lancar selalu terima,0,Kecepatan Pencairan & Kemudahan
Kredivo,"Aplika gk jelas,, beliin pulsa teman lewat kredivo,, trus mo di ss buat bukti transaksi tp gk bisa,, dicek diktivitas cuma data transaksi berhasil tp gk tau ke nomor HP mana",1,2026-05-18 11:17:42,Negatif,aplika tidak jelas belikan pulsa teman lewat screenshoot bukti transaksi tidak cek diktivitas data transaksi hasil tidak tau nomor handphone mana,1,Keamanan Data & Permasalahan Akun
Kredivo,aplikaai sangat membantu dan mudah dalam menggunakannya,5,2026-05-05 9:01:57,Positif,aplikaai bantu mudah,0,Kecepatan Pencairan & Kemudahan
Kredivo,aplikasi aneh uda dilunasi sebelum tanggal jatuh temponya malah gak bisa melakukan pengajuan pinjaman lagi alasanya anda belum memenuhi syarat hapus aja aplikasi ini kalau gak bisa digunakan lagi,1,2026-01-14 16:17:39,Negatif,aneh lunas belum tanggal jatuh tempo malah tidak laku aju pinjam alasanya belum penuh syarat hapus tidak,2,Penolakan Pengajuan & Batas Limit
Kredivo,aplikasi anehhhh masa login ga bisa padahal nomor dan pin sama ga ada yg d ganti gabada solusi sama sekali untuk ini mana jatuh tempo sebentar lagi bikin susah orang saja!!!,1,2026-05-21 2:09:48,Negatif,anehhhh masa login tidak padahal nomor pin sama tidak ganti gabada solusi sama sekali mana jatuh tempo sebentar bikin susah orang,1,Keamanan Data & Permasalahan Akun
Kredivo,aplikasi anti ribet pendaftaran nya,5,2026-05-20 10:48:51,Positif,anti ribet daftar,0,Kecepatan Pencairan & Kemudahan
